simID,repeatID,weather_path,c.clone_ID,c.clone_of_cultivar,c.clone_size,c.clone_location_x,c.clone_location_y,c.clone_avg_beevisits_stem,c.clone_fruitset_mean,c.clone_fruitset_std,c.clone_fruitsetII_mean,c.clone_fruitsetII_std,c.clone_fruitmass_mean,c.clone_seeds_mean,c.clone_seeds_std,c.clone_healthy_berries,c.clone_malformed_berries,c.clone_percent_malformed_berries,c.clone_pollen_accepted,c.clone_pollen_received
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone44,1,0.03121445152258042,4.900000000000002,7.1000000000000005,1.6666666666666667,0.3333333333333333,0.41573970964154905,0.4444444444444444,0.41573970964154905,1.375,33.333333333333336,31.18047822311618,4,4,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone45,2,0.03121445152258042,4.900000000000002,7.300000000000001,2.3333333333333335,0.5,0.4714045207910317,0.6666666666666666,0.4714045207910317,2.720833333333333,59.22222222222222,42.74500909426895,6,6,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone46,1,0.03121445152258042,4.900000000000002,7.7,1.3333333333333333,0.16666666666666666,0.31426968052735443,0.2222222222222222,0.31426968052735443,0.30416666666666664,5.5,7.7781745930520225,2,2,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone47,2,0.03121445152258042,4.900000000000002,7.899999999999998,1.0,0.4166666666666667,0.41573970964154905,0.5555555555555555,0.41573970964154905,1.3499999999999999,28.555555555555554,21.729538409873616,5,5,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone48,1,0.03121445152258042,5.100000000000001,1.1,2.0,0.25,0.4714045207910317,0.3333333333333333,0.4714045207910317,1.4166666666666667,31.11111111111111,43.997755273829625,3,3,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone49,2,0.03121445152258042,5.100000000000001,1.2999999999999998,4.0,1.0,0.0,1.0,0.0,4.7625,80.0,30.229982663770283,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone50,1,0.03121445152258042,5.100000000000001,1.7000000000000002,1.3333333333333333,0.5,0.4714045207910317,0.6666666666666666,0.4714045207910317,1.7458333333333336,33.22222222222222,29.655220430228333,6,6,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone51,2,0.03121445152258042,5.100000000000001,1.9000000000000001,3.0,0.8333333333333334,0.31426968052735443,0.7777777777777778,0.31426968052735443,2.6958333333333333,34.666666666666664,25.746628689770024,10,10,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone52,1,0.03121445152258042,5.100000000000001,2.2999999999999994,4.666666666666667,1.0,0.0,1.0,0.0,5.1499999999999995,100.27777777777779,66.0934149985673,12,11,0.9166666666666666,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone53,2,0.03121445152258042,5.100000000000001,2.5000000000000004,5.0,1.0,0.0,1.0,0.0,5.870833333333333,97.05555555555556,25.603939704566205,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone54,1,0.03121445152258042,5.100000000000001,2.9000000000000004,1.6666666666666667,0.9166666666666666,0.0785674201318386,0.9444444444444445,0.0785674201318386,2.2291666666666665,31.0,10.481023416243845,11,11,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone55,2,0.03121445152258042,5.100000000000001,3.0999999999999996,3.0,1.0,0.0,1.0,0.0,3.0333333333333337,45.166666666666664,14.905256343540913,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone56,1,0.03121445152258042,5.100000000000001,3.5,3.0,0.9166666666666666,0.15713484026367724,0.8888888888888888,0.15713484026367724,3.3000000000000003,53.27777777777777,8.76687086088064,11,11,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone57,2,0.03121445152258042,5.100000000000001,3.7,4.666666666666667,1.0,0.0,1.0,0.0,4.108333333333333,65.5,10.562862967684191,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone58,1,0.03121445152258042,5.100000000000001,4.1,2.6666666666666665,0.75,0.4714045207910317,0.6666666666666666,0.4714045207910317,4.983333333333334,64.83333333333333,59.742193043356124,9,9,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone59,2,0.03121445152258042,5.100000000000001,4.299999999999999,5.333333333333333,1.0,0.0,1.0,0.0,8.312500000000002,107.1111111111111,110.70224773834084,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone60,1,0.03121445152258042,5.100000000000001,4.7,8.0,1.0,0.0,1.0,0.0,10.250000000000002,144.11111111111111,116.87579140816096,12,9,0.75,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone61,2,0.03121445152258042,5.100000000000001,4.900000000000001,3.6666666666666665,1.0,0.0,1.0,0.0,6.3083333333333345,83.5,64.30842926144344,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone62,1,0.03121445152258042,5.100000000000001,5.3,2.0,0.5,0.4714045207910317,0.6666666666666666,0.4714045207910317,2.283333333333333,47.55555555555555,48.615142689962674,6,6,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone63,2,0.03121445152258042,5.100000000000001,5.5,2.3333333333333335,0.75,0.23570226039551584,0.8333333333333334,0.23570226039551584,2.6374999999999997,50.333333333333336,20.97794256055808,9,9,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone64,1,0.03121445152258042,5.100000000000001,5.899999999999999,2.3333333333333335,1.0,0.0,1.0,0.0,4.1375,69.05555555555556,44.550498466125454,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone65,2,0.03121445152258042,5.100000000000001,6.1000000000000005,4.666666666666667,1.0,0.0,1.0,0.0,5.970833333333334,81.05555555555556,54.77636915024535,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone66,1,0.03121445152258042,5.100000000000001,6.499999999999999,6.333333333333333,0.75,0.4714045207910317,0.6666666666666666,0.4714045207910317,5.220833333333334,75.0,55.53043876676673,9,9,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone67,2,0.03121445152258042,5.100000000000001,6.700000000000001,3.3333333333333335,0.9166666666666666,0.15713484026367724,0.8888888888888888,0.15713484026367724,4.279166666666666,58.333333333333336,37.142368739157654,11,11,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone68,1,0.03121445152258042,5.100000000000001,7.1000000000000005,2.0,0.9166666666666666,0.0785674201318386,0.9444444444444445,0.0785674201318386,3.0666666666666664,51.06666666666666,16.333832191928323,11,11,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone69,2,0.03121445152258042,5.100000000000001,7.300000000000001,3.3333333333333335,0.9166666666666666,0.0785674201318386,0.9444444444444445,0.0785674201318386,4.283333333333333,71.37777777777778,32.06088343938108,11,11,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone70,1,0.03121445152258042,5.100000000000001,7.7,2.3333333333333335,0.9166666666666666,0.15713484026367724,0.8888888888888888,0.15713484026367724,3.266666666666667,39.5,26.70240660537021,11,11,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone71,2,0.03121445152258042,5.100000000000001,7.899999999999998,6.0,1.0,0.0,1.0,0.0,5.054166666666667,97.72222222222223,94.47754321974882,12,11,0.9166666666666666,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone72,1,0.03121445152258042,5.300000000000001,1.1,3.6666666666666665,1.0,0.0,1.0,0.0,4.220833333333334,70.11111111111111,40.991718525262165,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone73,2,0.03121445152258042,5.300000000000001,1.2999999999999998,4.0,1.0,0.0,1.0,0.0,5.433333333333334,97.83333333333333,27.96459401669401,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone74,1,0.03121445152258042,5.300000000000001,1.7000000000000002,5.666666666666667,0.9166666666666666,0.15713484026367724,0.8888888888888888,0.15713484026367724,6.116666666666667,90.05555555555554,52.32914585747449,11,11,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone75,2,0.03121445152258042,5.300000000000001,1.9000000000000001,4.666666666666667,1.0,0.0,1.0,0.0,4.395833333333333,67.16666666666667,40.336317612277384,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone76,1,0.03121445152258042,5.300000000000001,2.2999999999999994,2.6666666666666665,0.75,0.4714045207910317,0.6666666666666666,0.4714045207910317,3.6,48.94444444444445,35.182680222722105,9,9,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone77,2,0.03121445152258042,5.300000000000001,2.5000000000000004,7.666666666666667,1.0,0.0,1.0,0.0,10.770833333333334,155.0,114.34483259308548,12,8,0.6666666666666666,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone78,1,0.03121445152258042,5.300000000000001,2.9000000000000004,4.666666666666667,0.9166666666666666,0.15713484026367724,0.8888888888888888,0.15713484026367724,4.883333333333334,75.55555555555556,38.03442235594774,11,11,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone79,2,0.03121445152258042,5.300000000000001,3.0999999999999996,7.333333333333333,1.0,0.0,1.0,0.0,9.091666666666669,129.16666666666666,92.61639323735456,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone80,1,0.03121445152258042,5.300000000000001,3.5,2.6666666666666665,0.75,0.4714045207910317,0.6666666666666666,0.4714045207910317,2.595833333333333,39.27777777777778,36.541283941574434,9,9,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone81,2,0.03121445152258042,5.300000000000001,3.7,5.0,1.0,0.0,1.0,0.0,5.179166666666667,89.05555555555554,28.06089058185633,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone82,1,0.03121445152258042,5.300000000000001,4.1,1.6666666666666667,0.25,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.8374999999999999,15.666666666666666,22.15601247717849,3,3,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone83,2,0.03121445152258042,5.300000000000001,4.299999999999999,3.3333333333333335,0.75,0.4714045207910317,0.6666666666666666,0.4714045207910317,5.2875,83.16666666666667,59.52077135103528,9,9,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone84,1,0.03121445152258042,5.300000000000001,4.7,6.333333333333333,0.9166666666666666,0.0785674201318386,0.9444444444444445,0.0785674201318386,5.229166666666667,103.31111111111112,87.68394985245814,11,10,0.9090909090909091,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone85,2,0.03121445152258042,5.300000000000001,4.900000000000001,5.666666666666667,0.9166666666666666,0.15713484026367724,0.8888888888888888,0.15713484026367724,6.608333333333334,110.1111111111111,30.46592915875327,11,11,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone86,1,0.03121445152258042,5.300000000000001,5.3,2.0,1.0,0.0,1.0,0.0,3.520833333333334,42.333333333333336,22.866763848189997,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone87,2,0.03121445152258042,5.300000000000001,5.5,2.3333333333333335,1.0,0.0,1.0,0.0,3.6041666666666665,59.05555555555555,21.449481273764643,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone88,1,0.03121445152258042,5.300000000000001,5.899999999999999,2.0,0.5,0.4714045207910317,0.6666666666666666,0.4714045207910317,1.9791666666666667,39.44444444444444,28.037452905570767,6,6,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone89,2,0.03121445152258042,5.300000000000001,6.1000000000000005,5.333333333333333,1.0,0.0,1.0,0.0,7.933333333333334,115.0,71.56504422939705,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone90,1,0.03121445152258042,5.300000000000001,6.499999999999999,5.0,1.0,0.0,1.0,0.0,7.0375000000000005,115.55555555555554,39.95027773818381,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone91,2,0.03121445152258042,5.300000000000001,6.700000000000001,8.666666666666666,1.0,0.0,1.0,0.0,7.470833333333334,140.94444444444443,44.26526381088125,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone92,1,0.03121445152258042,5.300000000000001,7.1000000000000005,1.6666666666666667,0.5,0.31426968052735443,0.5555555555555555,0.31426968052735443,1.3583333333333334,28.666666666666668,14.65908895153068,6,6,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone93,2,0.03121445152258042,5.300000000000001,7.300000000000001,2.6666666666666665,0.5,0.4714045207910317,0.3333333333333333,0.4714045207910317,5.925000000000001,72.33333333333333,102.29478101165388,6,6,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone94,1,0.03121445152258042,5.300000000000001,7.7,2.3333333333333335,0.9166666666666666,0.0785674201318386,0.9444444444444445,0.0785674201318386,2.8708333333333336,45.444444444444436,27.441970198858932,11,11,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone95,2,0.03121445152258042,5.300000000000001,7.899999999999998,4.0,0.5,0.4714045207910317,0.6666666666666666,0.4714045207910317,3.608333333333334,82.8888888888889,62.620156105021685,6,6,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone96,1,0.03121445152258042,5.5,1.1,3.0,1.0,0.0,1.0,0.0,3.704166666666667,50.833333333333336,9.336309049440612,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone97,2,0.03121445152258042,5.5,1.2999999999999998,4.666666666666667,1.0,0.0,1.0,0.0,6.995833333333334,103.33333333333333,50.57520985474852,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone98,1,0.03121445152258042,5.5,1.7000000000000002,4.666666666666667,1.0,0.0,1.0,0.0,5.029166666666668,87.27777777777777,26.287700733927704,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone99,2,0.03121445152258042,5.5,1.9000000000000001,5.666666666666667,1.0,0.0,1.0,0.0,6.279166666666668,111.94444444444446,34.928586756974674,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone100,1,0.03121445152258042,5.5,2.2999999999999994,5.666666666666667,0.9166666666666666,0.15713484026367724,0.8888888888888888,0.15713484026367724,9.120833333333334,136.0,93.33759910886612,11,11,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone101,2,0.03121445152258042,5.5,2.5000000000000004,4.666666666666667,1.0,0.0,1.0,0.0,5.691666666666666,95.05555555555556,21.642864418715785,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone102,1,0.03121445152258042,5.5,2.9000000000000004,5.333333333333333,0.9166666666666666,0.15713484026367724,0.8888888888888888,0.15713484026367724,4.729166666666667,81.05555555555556,27.912672461636802,11,11,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone103,2,0.03121445152258042,5.5,3.0999999999999996,4.0,1.0,0.0,1.0,0.0,4.466666666666667,71.5,6.308430573153382,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone104,1,0.03121445152258042,5.5,3.5,5.666666666666667,1.0,0.0,1.0,0.0,6.216666666666668,101.94444444444444,24.492755290664938,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone105,2,0.03121445152258042,5.5,3.7,5.333333333333333,1.0,0.0,1.0,0.0,5.7,91.05555555555556,8.804810694048149,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone106,1,0.03121445152258042,5.5,4.1,3.6666666666666665,1.0,0.0,1.0,0.0,4.441666666666667,66.0,19.669491322575904,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone107,2,0.03121445152258042,5.5,4.299999999999999,8.666666666666666,0.75,0.4714045207910317,0.6666666666666666,0.4714045207910317,7.545833333333334,127.33333333333333,93.16930030068123,9,8,0.8888888888888888,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone108,1,0.03121445152258042,5.5,4.7,3.6666666666666665,0.9166666666666666,0.0785674201318386,0.9444444444444445,0.0785674201318386,4.625,71.6888888888889,37.17268345252638,11,11,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone109,2,0.03121445152258042,5.5,4.900000000000001,1.6666666666666667,0.6666666666666666,0.41573970964154905,0.5555555555555555,0.41573970964154905,2.5208333333333335,27.833333333333332,30.012034623167793,8,8,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone110,1,0.03121445152258042,5.5,5.3,1.6666666666666667,1.0,0.0,1.0,0.0,2.4458333333333337,28.055555555555557,3.266931206219812,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone111,2,0.03121445152258042,5.5,5.5,2.6666666666666665,1.0,0.0,1.0,0.0,2.8708333333333336,42.27777777777778,28.08991295601578,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone112,1,0.03121445152258042,5.5,5.899999999999999,3.0,1.0,0.0,1.0,0.0,4.2125,49.72222222222222,41.13490302545492,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone113,2,0.03121445152258042,5.5,6.1000000000000005,3.3333333333333335,0.9166666666666666,0.15713484026367724,0.8888888888888888,0.15713484026367724,3.7125000000000004,61.666666666666664,46.219284094652764,11,11,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone114,1,0.03121445152258042,5.5,6.499999999999999,2.6666666666666665,1.0,0.0,1.0,0.0,2.6250000000000004,35.61111111111111,12.285442554724357,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone115,2,0.03121445152258042,5.5,6.700000000000001,2.3333333333333335,0.8333333333333334,0.3142696805273545,0.7777777777777777,0.3142696805273545,2.891666666666667,45.72222222222222,9.239942814210298,10,10,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone116,1,0.03121445152258042,5.5,7.1000000000000005,1.6666666666666667,0.5833333333333334,0.28327886186626583,0.611111111111111,0.28327886186626583,1.5625000000000002,28.777777777777782,23.023873814632037,7,7,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone117,2,0.03121445152258042,5.5,7.300000000000001,3.3333333333333335,1.0,0.0,1.0,0.0,4.079166666666667,75.27777777777777,48.78910270962028,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone118,1,0.03121445152258042,5.5,7.7,2.0,0.5833333333333334,0.41573970964154905,0.4444444444444444,0.41573970964154905,3.5291666666666663,49.27777777777777,46.61114421929694,7,7,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone119,2,0.03121445152258042,5.5,7.899999999999998,1.0,0.25,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.8125,15.0,21.213203435596427,3,3,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone120,1,0.03121445152258042,5.700000000000002,1.1,4.0,0.75,0.4714045207910317,0.6666666666666666,0.4714045207910317,3.1375000000000006,45.5,34.07589568399732,9,9,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone121,2,0.03121445152258042,5.700000000000002,1.2999999999999998,2.6666666666666665,0.8333333333333334,0.3142696805273545,0.7777777777777777,0.3142696805273545,3.4083333333333337,51.38888888888889,20.78386720036647,10,10,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone122,1,0.03121445152258042,5.700000000000002,1.7000000000000002,6.333333333333333,1.0,0.0,1.0,0.0,7.575000000000002,130.16666666666666,25.72540177132898,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone123,2,0.03121445152258042,5.700000000000002,1.9000000000000001,7.0,1.0,0.0,1.0,0.0,7.904166666666666,117.72222222222223,66.88801217587128,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone124,1,0.03121445152258042,5.700000000000002,2.2999999999999994,6.333333333333333,1.0,0.0,1.0,0.0,5.462500000000001,97.11111111111113,38.9494766125947,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone125,2,0.03121445152258042,5.700000000000002,2.5000000000000004,8.666666666666666,1.0,0.0,1.0,0.0,6.7749999999999995,130.88888888888889,77.36461691637389,12,10,0.8333333333333334,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone126,1,0.03121445152258042,5.700000000000002,2.9000000000000004,7.666666666666667,1.0,0.0,1.0,0.0,9.258333333333333,145.88888888888889,68.93976615876132,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone127,2,0.03121445152258042,5.700000000000002,3.0999999999999996,10.333333333333334,1.0,0.0,1.0,0.0,9.5625,172.1111111111111,22.314807130780917,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone128,1,0.03121445152258042,5.700000000000002,3.5,4.0,0.9166666666666666,0.15713484026367724,0.8888888888888888,0.15713484026367724,6.612500000000001,89.8888888888889,74.17625822290188,11,11,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone129,2,0.03121445152258042,5.700000000000002,3.7,8.666666666666666,1.0,0.0,1.0,0.0,9.25,155.72222222222223,62.76740327256057,12,11,0.9166666666666666,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone130,1,0.03121445152258042,5.700000000000002,4.1,7.333333333333333,1.0,0.0,1.0,0.0,11.029166666666667,165.38888888888889,108.43604817222858,12,9,0.75,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone131,2,0.03121445152258042,5.700000000000002,4.299999999999999,4.666666666666667,1.0,0.0,1.0,0.0,4.729166666666667,81.27777777777779,44.016901916434186,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone132,1,0.03121445152258042,5.700000000000002,4.7,6.0,1.0,0.0,1.0,0.0,7.958333333333332,103.49999999999999,100.88065923360834,12,11,0.9166666666666666,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone133,2,0.03121445152258042,5.700000000000002,4.900000000000001,7.0,0.75,0.4714045207910317,0.6666666666666666,0.4714045207910317,7.058333333333334,94.61111111111113,92.8844695918431,9,9,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone134,1,0.03121445152258042,5.700000000000002,5.3,2.3333333333333335,1.0,0.0,1.0,0.0,3.658333333333333,50.27777777777778,16.93469664969774,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone135,2,0.03121445152258042,5.700000000000002,5.5,3.0,1.0,0.0,1.0,0.0,4.258333333333334,66.66666666666667,36.175498153676706,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone136,1,0.03121445152258042,5.700000000000002,5.899999999999999,3.0,1.0,0.0,1.0,0.0,4.079166666666667,61.0,2.227770850640381,12,12,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone137,2,0.03121445152258042,5.700000000000002,6.1000000000000005,7.0,1.0,0.0,1.0,0.0,8.625000000000002,146.16666666666666,47.716950944160374,12,11,0.9166666666666666,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone138,1,0.03121445152258042,5.700000000000002,6.499999999999999,2.6666666666666665,0.9166666666666666,0.15713484026367724,0.8888888888888888,0.15713484026367724,3.829166666666667,57.22222222222223,17.922328993275677,11,11,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone139,2,0.03121445152258042,5.700000000000002,6.700000000000001,4.0,0.9166666666666666,0.15713484026367724,0.8888888888888888,0.15713484026367724,6.341666666666668,96.5,49.63365793491348,11,11,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone140,1,0.03121445152258042,5.700000000000002,7.1000000000000005,3.0,0.75,0.4714045207910317,0.6666666666666666,0.4714045207910317,4.570833333333334,54.111111111111114,63.56468465903429,9,9,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone141,2,0.03121445152258042,5.700000000000002,7.300000000000001,3.3333333333333335,0.5,0.4714045207910317,0.6666666666666666,0.4714045207910317,2.275,47.333333333333336,41.799344315254345,6,6,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone142,1,0.03121445152258042,5.700000000000002,7.7,2.0,0.75,0.4714045207910317,0.6666666666666666,0.4714045207910317,3.358333333333334,54.055555555555564,47.521989711846444,9,9,1.0,0.0,0.0
10,1,../includes/Weather-Strawberry-Greenhouse.csv,StrawberryClone143,2,0.03121445152258042,5.700000000000002,7.899999999999998,1.3333333333333333,0.5,0.4714045207910317,0.3333333333333333,0.4714045207910317,2.4583333333333335,26.11111111111111,36.92668746196414,6,6,1.0,0.0,0.0
